188,831	-40,55
189,284	-40,55
189,736	-40,55
190,189	-40,55
190,641	-26,99
191,093	-54,11
191,546	-40,55
191,998	-36,03
192,45	4,65
192,902	-11,17
193,355	-4,39
193,807	-11,17
194,259	27,24
194,711	20,46
195,163	47,58
195,615	45,32
196,067	61,14
196,519	140,23
196,971	81,48
197,423	99,56
197,875	147,01
198,327	158,31
198,779	122,16
199,231	115,38
199,682	325,54
200,134	323,28
200,586	226,11
201,038	293,9
201,489	275,82
201,941	210,29
202,393	262,27
202,844	287,12
203,296	262,27
203,747	339,1
204,199	345,88
204,65	293,9
205,102	302,94
205,553	293,9
206,004	336,84
206,456	341,36
206,907	305,2
207,358	350,4
207,809	314,24
208,261	350,4
208,712	350,4
209,163	395,6
209,614	341,36
210,065	318,76
210,516	271,3
210,967	348,14
211,418	359,44
211,869	379,78
212,32	311,98
212,771	413,67
213,222	350,4
213,673	330,06
214,124	332,32
214,575	330,06
215,025	293,9
215,476	305,2
215,927	226,11
216,377	307,46
216,828	325,54
217,279	282,6
217,729	253,23
218,18	293,9
218,63	309,72
219,081	311,98
219,531	307,46
219,982	257,75
220,432	273,56
220,882	314,24
221,333	278,08
221,783	305,2
222,233	316,5
222,684	298,42
223,134	250,97
223,584	264,53
224,034	296,16
224,484	330,06
224,934	300,68
225,384	260,01
225,834	336,84
226,284	275,82
226,734	226,11
227,184	289,38
227,634	309,72
228,084	321,02
228,534	275,82
228,984	253,23
229,433	278,08
229,883	275,82
230,333	275,82
230,783	282,6
231,232	314,24
231,682	370,74
232,131	323,28
232,581	300,68
233,03	323,28
233,48	280,34
233,929	275,82
234,379	282,6
234,828	316,5
235,278	293,9
235,727	289,38
236,176	316,5
236,625	314,24
237,075	298,42
237,524	311,98
237,973	345,88
238,422	266,79
238,871	311,98
239,32	370,74
239,769	377,52
240,218	354,92
240,667	291,64
241,116	307,46
241,565	321,02
242,014	309,72
242,463	345,88
242,912	232,89
243,361	253,23
243,809	316,5
244,258	327,8
244,707	316,5
245,156	314,24
245,604	327,8
246,053	343,62
246,501	334,58
246,95	255,49
247,398	235,15
247,847	323,28
248,295	255,49
248,744	280,34
249,192	307,46
249,64	269,05
250,089	336,84
250,537	341,36
250,985	296,16
251,433	339,1
251,882	325,54
252,33	296,16
252,778	318,76
253,226	332,32
253,674	368,48
254,122	282,6
254,57	321,02
255,018	280,34
255,466	341,36
255,914	325,54
256,362	264,53
256,81	316,5
257,257	314,24
257,705	298,42
258,153	266,79
258,601	305,2
259,048	363,96
259,496	327,8
259,943	293,9
260,391	307,46
260,838	296,16
261,286	302,94
261,733	219,33
262,181	260,01
262,628	327,8
263,076	348,14
263,523	348,14
263,97	257,75
264,418	280,34
264,865	280,34
265,312	305,2
265,759	307,46
266,206	311,98
266,653	339,1
267,101	260,01
267,548	291,64
267,995	287,12
268,442	311,98
268,888	287,12
269,335	255,49
269,782	314,24
270,229	257,75
270,676	278,08
271,123	318,76
271,569	332,32
272,016	296,16
272,463	305,2
272,909	296,16
273,356	339,1
273,803	343,62
274,249	330,06
274,696	302,94
275,142	284,86
275,589	323,28
276,035	309,72
276,481	321,02
276,928	334,58
277,374	318,76
277,82	300,68
278,267	284,86
278,713	314,24
279,159	316,5
279,605	348,14
280,051	282,6
280,497	280,34
280,943	382,04
281,389	336,84
281,835	264,53
282,281	318,76
282,727	327,8
283,173	300,68
283,619	339,1
284,065	266,79
284,51	300,68
284,956	255,49
285,402	278,08
285,848	325,54
286,293	314,24
286,739	309,72
287,184	379,78
287,63	275,82
288,075	330,06
288,521	291,64
288,966	341,36
289,412	289,38
289,857	334,58
290,302	366,22
290,748	269,05
291,193	311,98
291,638	325,54
292,083	305,2
292,529	318,76
292,974	280,34
293,419	264,53
293,864	309,72
294,309	318,76
294,754	330,06
295,199	325,54
295,644	354,92
296,089	332,32
296,533	300,68
296,978	413,67
297,423	368,48
297,868	235,15
298,313	296,16
298,757	298,42
299,202	305,2
299,647	275,82
300,091	314,24
300,536	341,36
300,98	366,22
301,425	359,44
301,869	316,5
302,313	368,48
302,758	339,1
303,202	278,08
303,646	350,4
304,091	336,84
304,535	314,24
304,979	350,4
305,423	289,38
305,867	341,36
306,312	345,88
306,756	350,4
307,2	321,02
307,644	289,38
308,088	327,8
308,532	278,08
308,975	314,24
309,419	307,46
309,863	339,1
310,307	352,66
310,751	327,8
311,194	357,18
311,638	314,24
312,082	300,68
312,525	296,16
312,969	316,5
313,412	278,08
313,856	341,36
314,299	336,84
314,743	325,54
315,186	345,88
315,629	363,96
316,073	366,22
316,516	323,28
316,959	289,38
317,403	359,44
317,846	223,85
318,289	314,24
318,732	325,54
319,175	339,1
319,618	298,42
320,061	352,66
320,504	334,58
320,947	307,46
321,39	382,04
321,833	375,26
322,276	370,74
322,718	386,56
323,161	391,08
323,604	266,79
324,047	343,62
324,489	325,54
324,932	309,72
325,374	373
325,817	332,32
326,26	345,88
326,702	386,56
