188,831	-19,33
189,284	-19,33
189,736	-19,33
190,189	-82,61
190,641	-3,52
191,093	-21,59
191,546	-69,05
191,998	-66,79
192,45	-53,23
192,902	25,86
193,355	14,56
193,807	-10,29
194,259	41,68
194,711	34,9
195,163	7,78
195,615	52,98
196,067	100,44
196,519	86,88
196,971	84,62
197,423	107,22
197,875	141,11
198,327	138,85
198,779	154,67
199,231	249,59
199,682	202,13
200,134	269,92
200,586	236,03
201,038	276,7
201,489	181,79
201,941	301,56
202,393	236,03
202,844	292,52
203,296	310,6
203,747	310,6
204,199	360,32
204,65	306,08
205,102	346,76
205,553	315,12
206,004	353,54
206,456	312,86
206,907	342,24
207,358	328,68
207,809	326,42
208,261	299,3
208,712	312,86
209,163	349,02
209,614	333,2
210,065	310,6
210,516	367,1
210,967	330,94
211,418	358,06
211,869	351,28
212,32	292,52
212,771	306,08
213,222	362,58
213,673	351,28
214,124	306,08
214,575	315,12
215,025	303,82
215,476	269,92
215,927	353,54
216,377	278,96
216,828	290,26
217,279	285,74
217,729	335,46
218,18	315,12
218,63	236,03
219,081	333,2
219,531	328,68
219,982	263,14
220,432	217,95
220,882	324,16
221,333	310,6
221,783	326,42
222,233	346,76
222,684	367,1
223,134	288
223,584	335,46
224,034	353,54
224,484	256,36
224,934	333,2
225,384	315,12
225,834	326,42
226,284	344,5
226,734	360,32
227,184	355,8
227,634	324,16
228,084	306,08
228,534	299,3
228,984	315,12
229,433	317,38
229,883	283,48
230,333	344,5
230,783	324,16
231,232	321,9
231,682	360,32
232,131	299,3
232,581	306,08
233,03	310,6
233,48	265,4
233,929	283,48
234,379	303,82
234,828	369,36
235,278	265,4
235,727	317,38
236,176	321,9
236,625	326,42
237,075	317,38
237,524	328,68
237,973	276,7
238,422	339,98
238,871	315,12
239,32	330,94
239,769	263,14
240,218	263,14
240,667	328,68
241,116	326,42
241,565	306,08
242,014	269,92
242,463	276,7
242,912	299,3
243,361	267,66
243,809	317,38
244,258	247,33
244,707	339,98
245,156	398,73
245,604	292,52
246,053	281,22
246,501	238,29
246,95	285,74
247,398	349,02
247,847	278,96
248,295	317,38
248,744	321,9
249,192	342,24
249,64	312,86
250,089	265,4
250,537	276,7
250,985	299,3
251,433	290,26
251,882	267,66
252,33	308,34
252,778	274,44
253,226	308,34
253,674	269,92
254,122	249,59
254,57	292,52
255,018	265,4
255,466	303,82
255,914	294,78
256,362	290,26
256,81	349,02
257,257	405,51
257,705	254,11
258,153	367,1
258,601	251,85
259,048	315,12
259,496	315,12
259,943	380,66
260,391	260,88
260,838	294,78
261,286	222,47
261,733	233,77
262,181	353,54
262,628	312,86
263,076	272,18
263,523	294,78
263,97	283,48
264,418	303,82
264,865	299,3
265,312	226,99
265,759	281,22
266,206	339,98
266,653	272,18
267,101	290,26
267,548	299,3
267,995	337,72
268,442	326,42
268,888	276,7
269,335	292,52
269,782	242,81
270,229	251,85
270,676	294,78
271,123	290,26
271,569	337,72
272,016	267,66
272,463	272,18
272,909	288
273,356	285,74
273,803	315,12
274,249	294,78
274,696	371,62
275,142	312,86
275,589	306,08
276,035	319,64
276,481	276,7
276,928	339,98
277,374	335,46
277,82	281,22
278,267	324,16
278,713	310,6
279,159	301,56
279,605	281,22
280,051	297,04
280,497	328,68
280,943	319,64
281,389	283,48
281,835	360,32
282,281	349,02
282,727	328,68
283,173	330,94
283,619	315,12
284,065	362,58
284,51	310,6
284,956	330,94
285,402	362,58
285,848	423,59
286,293	306,08
286,739	333,2
287,184	333,2
287,63	299,3
288,075	333,2
288,521	281,22
288,966	326,42
289,412	371,62
289,857	371,62
290,302	308,34
290,748	353,54
291,193	258,62
291,638	301,56
292,083	285,74
292,529	276,7
292,974	367,1
293,419	382,92
293,864	380,66
294,309	281,22
294,754	276,7
295,199	288
295,644	299,3
296,089	342,24
296,533	315,12
296,978	360,32
297,423	315,12
297,868	319,64
298,313	353,54
298,757	328,68
299,202	346,76
299,647	321,9
300,091	349,02
300,536	285,74
300,98	308,34
301,425	385,18
301,869	339,98
302,313	367,1
302,758	310,6
303,202	281,22
303,646	285,74
304,091	367,1
304,535	283,48
304,979	315,12
305,423	333,2
305,867	362,58
306,312	301,56
306,756	310,6
307,2	342,24
307,644	387,43
308,088	398,73
308,532	369,36
308,975	281,22
309,419	267,66
309,863	335,46
310,307	364,84
310,751	299,3
311,194	330,94
311,638	360,32
312,082	274,44
312,525	306,08
312,969	353,54
313,412	315,12
313,856	256,36
314,299	349,02
314,743	317,38
315,186	326,42
315,629	344,5
316,073	342,24
316,516	306,08
316,959	378,4
317,403	330,94
317,846	288
318,289	339,98
318,732	310,6
319,175	319,64
319,618	312,86
320,061	321,9
320,504	299,3
320,947	292,52
321,39	303,82
321,833	290,26
322,276	355,8
322,718	306,08
323,161	294,78
323,604	306,08
324,047	324,16
324,489	310,6
324,932	324,16
325,374	288
325,817	335,46
326,26	349,02
326,702	353,54
327,144	333,2
327,587	326,42
328,029	344,5
328,472	285,74
328,914	344,5
329,356	369,36
329,798	385,18
330,24	265,4
330,683	297,04
331,125	387,43
331,567	349,02
332,009	330,94
332,451	333,2
332,893	342,24
333,335	367,1
333,777	288
334,219	283,48
334,66	369,36
335,102	369,36
335,544	333,2
335,986	319,64
336,427	290,26
336,869	297,04
337,311	380,66
337,752	389,69
338,194	396,47
338,635	310,6
339,077	319,64
339,518	330,94
339,96	369,36
340,401	294,78
340,842	312,86
341,283	344,5
341,725	272,18
342,166	312,86
342,607	292,52
343,048	299,3
343,489	310,6
343,93	308,34
344,371	326,42
344,812	294,78
345,253	319,64
345,694	346,76
346,135	315,12
346,576	317,38
347,017	382,92
347,458	333,2
347,898	335,46
348,339	297,04
348,78	367,1
349,22	315,12
349,661	312,86
350,102	344,5
350,542	321,9
350,983	326,42
351,423	317,38
351,863	371,62
352,304	274,44
352,744	324,16
353,184	274,44
353,625	265,4
354,065	349,02
354,505	339,98
354,945	321,9
355,385	303,82
355,825	321,9
356,265	301,56
356,705	317,38
357,145	362,58
357,585	312,86
358,025	349,02
358,465	405,51
358,905	272,18
359,345	346,76
359,784	301,56
360,224	360,32
360,664	312,86
361,103	285,74
361,543	288
361,983	373,88
362,422	290,26
362,862	367,1
363,301	360,32
363,74	353,54
364,18	317,38
364,619	373,88
365,058	355,8
365,498	373,88
365,937	245,07
366,376	364,84
366,815	330,94
367,254	387,43
367,693	301,56
368,132	333,2
368,571	333,2
369,01	362,58
369,449	360,32
369,888	335,46
370,327	297,04
370,766	333,2
371,205	321,9
371,643	344,5
372,082	337,72
372,521	380,66
372,959	290,26
373,398	303,82
373,836	333,2
374,275	346,76
374,713	367,1
375,152	355,8
375,59	385,18
376,028	396,47
376,467	358,06
376,905	301,56
377,343	288
377,782	308,34
378,22	346,76
378,658	376,14
379,096	380,66
379,534	369,36
379,972	326,42
380,41	303,82
380,848	443,93
381,286	358,06
381,724	391,95
382,161	396,47
382,599	407,77
383,037	339,98
383,475	326,42
383,912	364,84
384,35	416,81
384,787	398,73
385,225	324,16
385,663	346,76
386,1	459,75
386,537	405,51
386,975	434,89
387,412	337,72
387,85	360,32
388,287	351,28
388,724	373,88
389,161	414,55
389,598	376,14
390,036	358,06
390,473	319,64
390,91	434,89
391,347	400,99
391,784	373,88
392,221	405,51
392,657	400,99
393,094	398,73
393,531	389,69
393,968	412,29
394,405	378,4
394,841	376,14
395,278	446,19
395,715	432,63
396,151	430,37
396,588	358,06
397,024	326,42
397,461	728,67
397,897	486,87
398,334	459,75
398,77	400,99
399,206	369,36
399,642	382,92
400,079	450,71
400,515	373,88
400,951	432,63
401,387	434,89
401,823	419,07
402,259	403,25
402,695	455,23
403,131	400,99
403,567	493,65
404,003	373,88
404,439	416,81
404,875	421,33
405,31	477,83
405,746	480,09
406,182	423,59
406,618	405,51
407,053	457,49
407,489	459,75
407,924	502,69
408,36	493,65
408,795	511,73
409,231	414,55
409,666	457,49
410,101	495,91
410,537	434,89
410,972	434,89
411,407	473,31
411,842	471,05
412,277	437,15
412,712	529,8
413,147	534,32
413,582	466,53
414,017	466,53
414,452	462,01
414,887	459,75
415,322	502,69
415,757	466,53
416,192	423,59
416,626	468,79
417,061	462,01
417,496	572,74
417,93	532,06
418,365	509,47
418,799	534,32
419,234	541,1
419,668	534,32
420,103	538,84
420,537	489,13
420,972	495,91
421,406	588,56
421,84	570,48
422,274	588,56
422,708	604,38
423,143	513,99
423,577	489,13
424,011	532,06
424,445	513,99
424,879	518,5
425,313	563,7
425,747	491,39
426,18	556,92
426,614	520,76
427,048	493,65
427,482	579,52
427,915	561,44
428,349	559,18
428,783	606,64
429,216	504,95
429,65	568,22
430,083	568,22
430,517	624,72
430,95	602,12
431,383	606,64
431,817	570,48
432,25	606,64
432,683	611,16
433,117	536,58
433,55	504,95
433,983	602,12
434,416	663,13
434,849	570,48
435,282	523,02
435,715	584,04
436,148	608,9
436,581	645,06
437,014	590,82
437,446	638,28
437,879	599,86
438,312	606,64
438,744	584,04
439,177	588,56
439,61	602,12
440,042	572,74
440,475	636,02
440,907	636,02
441,34	651,83
441,772	715,11
442,204	631,5
442,637	647,32
443,069	608,9
443,501	631,5
443,933	728,67
444,366	663,13
444,798	667,65
445,23	651,83
445,662	712,85
446,094	697,03
446,526	683,47
