188,831	-8,41
189,284	-8,41
189,736	-8,41
190,189	-110,1
190,641	-44,57
191,093	-26,49
191,546	-78,47
191,998	-80,73
192,45	-19,71
192,902	-15,19
193,355	-31,01
193,807	-1,63
194,259	59,38
194,711	66,16
195,163	23,23
195,615	111,36
196,067	93,28
196,519	79,72
196,971	88,76
197,423	131,7
197,875	158,82
198,327	118,14
198,779	181,41
199,231	235,65
199,682	321,52
200,134	396,1
200,586	457,11
201,038	439,03
201,489	429,99
201,941	350,9
202,393	459,37
202,844	443,55
203,296	454,85
203,747	463,89
204,199	454,85
204,65	495,53
205,102	529,43
205,553	439,03
206,004	420,96
206,456	481,97
206,907	522,65
207,358	423,22
207,809	497,79
208,261	554,29
208,712	529,43
209,163	461,63
209,614	439,03
210,065	407,4
210,516	486,49
210,967	479,71
211,418	457,11
211,869	463,89
212,32	468,41
212,771	450,33
213,222	393,84
213,673	411,92
214,124	495,53
214,575	425,48
215,025	436,77
215,476	493,27
215,927	436,77
216,377	524,91
216,828	448,07
217,279	418,7
217,729	384,8
218,18	427,74
218,63	439,03
219,081	380,28
219,531	479,71
219,982	434,51
220,432	357,68
220,882	405,14
221,333	463,89
221,783	350,9
222,233	448,07
222,684	445,81
223,134	452,59
223,584	432,25
224,034	463,89
224,484	389,32
224,934	448,07
225,384	441,29
225,834	414,18
226,284	414,18
226,734	472,93
227,184	432,25
227,634	375,76
228,084	420,96
228,534	477,45
228,984	466,15
229,433	436,77
229,883	445,81
230,333	491,01
230,783	443,55
231,232	409,66
231,682	479,71
232,131	425,48
232,581	452,59
233,03	416,44
233,48	459,37
233,929	436,77
234,379	448,07
234,828	454,85
235,278	454,85
235,727	477,45
236,176	393,84
236,625	387,06
237,075	391,58
237,524	357,68
237,973	475,19
238,422	420,96
238,871	470,67
239,32	475,19
239,769	434,51
240,218	402,88
240,667	452,59
241,116	441,29
241,565	445,81
242,014	441,29
242,463	375,76
242,912	414,18
243,361	425,48
243,809	425,48
244,258	391,58
244,707	436,77
245,156	418,7
245,604	452,59
246,053	389,32
246,501	405,14
246,95	427,74
247,398	396,1
247,847	457,11
248,295	427,74
248,744	452,59
249,192	441,29
249,64	407,4
250,089	423,22
250,537	463,89
250,985	420,96
251,433	400,62
251,882	445,81
252,33	389,32
252,778	454,85
253,226	547,51
253,674	432,25
254,122	416,44
254,57	457,11
255,018	405,14
255,466	470,67
255,914	459,37
256,362	439,03
256,81	396,1
257,257	434,51
257,705	409,66
258,153	470,67
258,601	461,63
259,048	448,07
259,496	411,92
259,943	463,89
260,391	443,55
260,838	378,02
261,286	423,22
261,733	479,71
262,181	432,25
262,628	425,48
263,076	511,35
263,523	468,41
263,97	409,66
264,418	400,62
264,865	472,93
265,312	461,63
265,759	466,15
266,206	427,74
266,653	436,77
267,101	475,19
267,548	443,55
267,995	425,48
268,442	402,88
268,888	387,06
269,335	368,98
269,782	479,71
270,229	439,03
270,676	418,7
271,123	429,99
271,569	448,07
272,016	484,23
272,463	371,24
272,909	491,01
273,356	402,88
273,803	396,1
274,249	468,41
274,696	445,81
275,142	380,28
275,589	378,02
276,035	416,44
276,481	470,67
276,928	439,03
277,374	479,71
277,82	432,25
278,267	443,55
278,713	434,51
279,159	396,1
279,605	432,25
280,051	434,51
280,497	477,45
280,943	420,96
281,389	407,4
281,835	434,51
282,281	520,39
282,727	436,77
283,173	448,07
283,619	472,93
284,065	439,03
284,51	432,25
284,956	409,66
285,402	414,18
285,848	443,55
286,293	436,77
286,739	414,18
287,184	441,29
287,63	425,48
288,075	378,02
288,521	414,18
288,966	441,29
289,412	452,59
289,857	452,59
290,302	429,99
290,748	400,62
291,193	346,38
291,638	432,25
292,083	524,91
292,529	463,89
292,974	500,05
293,419	454,85
293,864	527,17
294,309	561,06
294,754	382,54
295,199	425,48
295,644	423,22
296,089	439,03
296,533	402,88
296,978	513,61
297,423	461,63
297,868	432,25
298,313	472,93
298,757	387,06
299,202	409,66
299,647	470,67
300,091	463,89
300,536	452,59
300,98	441,29
301,425	450,33
301,869	414,18
302,313	502,31
302,758	362,2
303,202	332,82
303,646	500,05
304,091	470,67
304,535	425,48
304,979	484,23
305,423	445,81
305,867	461,63
306,312	457,11
306,756	454,85
307,2	439,03
307,644	461,63
308,088	454,85
308,532	441,29
308,975	423,22
309,419	475,19
309,863	479,71
310,307	441,29
310,751	425,48
311,194	513,61
311,638	529,43
312,082	522,65
312,525	486,49
312,969	461,63
313,412	506,83
313,856	484,23
314,299	423,22
314,743	463,89
315,186	461,63
315,629	418,7
316,073	488,75
316,516	470,67
316,959	520,39
317,403	484,23
317,846	409,66
318,289	468,41
318,732	542,99
319,175	479,71
319,618	414,18
320,061	418,7
320,504	491,01
320,947	454,85
321,39	443,55
321,833	497,79
322,276	470,67
322,718	500,05
323,161	434,51
323,604	484,23
324,047	502,31
324,489	511,35
324,932	414,18
325,374	450,33
325,817	450,33
326,26	387,06
326,702	459,37
327,144	468,41
327,587	540,73
328,029	479,71
328,472	470,67
328,914	470,67
